A1,A2,A3,A4,A5,A6,A7,A8,A9,target
55.0,0.0,78.0,0.0,2.0,-23.0,23.0,75.0,52.0,4
102.0,0.0,102.0,-5.0,70.0,-7.0,1.0,33.0,32.0,5
41.0,0.0,87.0,5.0,38.0,-3.0,46.0,48.0,2.0,1
44.0,-3.0,76.0,0.0,44.0,5.0,32.0,32.0,0.0,1
56.0,0.0,77.0,1.0,0.0,0.0,22.0,77.0,56.0,4
80.0,-2.0,84.0,0.0,-36.0,0.0,5.0,121.0,116.0,5
104.0,3.0,105.0,3.0,72.0,4.0,1.0,33.0,32.0,5
55.0,0.0,95.0,0.0,36.0,14.0,40.0,59.0,20.0,4
51.0,0.0,102.0,0.0,50.0,-22.0,51.0,53.0,2.0,1
37.0,0.0,106.0,5.0,26.0,0.0,68.0,80.0,12.0,1
55.0,0.0,82.0,0.0,54.0,9.0,26.0,28.0,2.0,1
38.0,-3.0,93.0,2.0,28.0,3.0,55.0,64.0,10.0,1
48.0,0.0,81.0,0.0,50.0,25.0,33.0,32.0,0.0,1
51.0,0.0,88.0,0.0,50.0,-16.0,36.0,39.0,2.0,1
37.0,1.0,77.0,0.0,36.0,0.0,40.0,41.0,0.0,1
44.0,5.0,86.0,0.0,44.0,11.0,43.0,42.0,0.0,1
37.0,2.0,77.0,3.0,36.0,0.0,40.0,41.0,0.0,1
39.0,0.0,77.0,8.0,38.0,0.0,38.0,38.0,0.0,1
56.0,0.0,86.0,5.0,56.0,0.0,30.0,30.0,0.0,1
42.0,4.0,86.0,-2.0,42.0,0.0,44.0,45.0,2.0,1
37.0,0.0,76.0,5.0,36.0,12.0,39.0,40.0,2.0,1
38.0,4.0,77.0,0.0,38.0,26.0,39.0,38.0,0.0,1
85.0,0.0,89.0,0.0,6.0,22.0,4.0,84.0,80.0,5
47.0,3.0,84.0,-4.0,46.0,0.0,37.0,38.0,0.0,1
37.0,0.0,82.0,0.0,26.0,-30.0,45.0,56.0,10.0,1
37.0,4.0,79.0,0.0,36.0,0.0,41.0,43.0,2.0,1
42.0,3.0,85.0,0.0,42.0,0.0,43.0,44.0,2.0,1
37.0,0.0,84.0,0.0,30.0,10.0,47.0,53.0,6.0,1
48.0,0.0,88.0,1.0,46.0,0.0,39.0,41.0,2.0,1
46.0,1.0,83.0,0.0,46.0,15.0,37.0,36.0,0.0,1
41.0,-3.0,81.0,0.0,38.0,-19.0,40.0,42.0,2.0,1
56.0,0.0,77.0,0.0,46.0,16.0,22.0,31.0,10.0,4
37.0,0.0,79.0,0.0,28.0,-22.0,43.0,51.0,8.0,1
56.0,0.0,90.0,0.0,56.0,10.0,34.0,33.0,0.0,1
42.0,0.0,81.0,0.0,42.0,315.0,39.0,40.0,0.0,1
47.0,0.0,77.0,-1.0,46.0,-1.0,31.0,31.0,0.0,1
73.0,9.0,77.0,13.0,-42.0,-8.0,4.0,121.0,116.0,5
37.0,0.0,76.0,0.0,30.0,11.0,40.0,45.0,6.0,1
38.0,0.0,107.0,3.0,38.0,0.0,69.0,68.0,0.0,1
40.0,0.0,80.0,-1.0,38.0,0.0,40.0,41.0,2.0,1
85.0,0.0,88.0,0.0,6.0,20.0,3.0,83.0,80.0,5
37.0,0.0,109.0,0.0,36.0,-2.0,71.0,73.0,2.0,1
45.0,0.0,87.0,-1.0,46.0,29.0,42.0,41.0,0.0,1
37.0,0.0,80.0,0.0,34.0,13.0,43.0,46.0,2.0,1
45.0,3.0,81.0,0.0,44.0,-2.0,36.0,37.0,2.0,1
47.0,0.0,84.0,-5.0,46.0,0.0,36.0,37.0,0.0,1
56.0,2.0,98.0,0.0,46.0,31.0,42.0,51.0,10.0,4
53.0,1.0,86.0,0.0,54.0,14.0,33.0,32.0,0.0,1
41.0,1.0,77.0,0.0,38.0,-23.0,36.0,39.0,2.0,1
46.0,4.0,86.0,0.0,46.0,8.0,40.0,39.0,0.0,1
51.0,0.0,88.0,0.0,52.0,20.0,37.0,36.0,0.0,1
46.0,0.0,79.0,0.0,46.0,1.0,34.0,33.0,0.0,1
39.0,0.0,80.0,-1.0,38.0,0.0,41.0,41.0,0.0,1
46.0,2.0,78.0,0.0,46.0,11.0,32.0,32.0,0.0,1
45.0,3.0,86.0,0.0,44.0,-1.0,40.0,42.0,2.0,1
51.0,0.0,81.0,0.0,50.0,-14.0,30.0,32.0,2.0,1
55.0,0.0,78.0,0.0,12.0,6.0,23.0,65.0,42.0,4
46.0,-3.0,89.0,0.0,46.0,0.0,43.0,42.0,0.0,1
43.0,0.0,83.0,0.0,44.0,24.0,39.0,39.0,0.0,1
38.0,0.0,107.0,0.0,36.0,-25.0,69.0,71.0,2.0,1
41.0,-2.0,84.0,0.0,38.0,-16.0,44.0,46.0,2.0,1
37.0,0.0,96.0,0.0,18.0,17.0,59.0,78.0,18.0,1
45.0,0.0,88.0,0.0,46.0,2.0,42.0,41.0,0.0,1
45.0,0.0,85.0,0.0,44.0,706.0,41.0,41.0,0.0,1
47.0,-4.0,77.0,0.0,46.0,0.0,30.0,30.0,0.0,1
37.0,0.0,76.0,0.0,34.0,0.0,39.0,42.0,2.0,1
47.0,0.0,90.0,2.0,46.0,0.0,44.0,44.0,0.0,1
55.0,0.0,79.0,6.0,6.0,0.0,23.0,74.0,50.0,4
37.0,0.0,79.0,0.0,36.0,-6.0,41.0,43.0,2.0,1
43.0,0.0,77.0,4.0,42.0,0.0,35.0,36.0,2.0,1
47.0,0.0,80.0,0.0,46.0,0.0,33.0,34.0,0.0,1
56.0,0.0,95.0,0.0,44.0,-23.0,40.0,51.0,12.0,4
41.0,0.0,86.0,0.0,38.0,-17.0,46.0,48.0,2.0,1
47.0,0.0,94.0,4.0,46.0,0.0,47.0,48.0,0.0,1
76.0,5.0,80.0,0.0,-42.0,0.0,4.0,124.0,120.0,5
55.0,0.0,97.0,0.0,46.0,22.0,41.0,50.0,8.0,4
49.0,-5.0,77.0,0.0,50.0,4.0,29.0,28.0,0.0,1
48.0,0.0,80.0,-6.0,46.0,0.0,32.0,34.0,2.0,1
37.0,0.0,76.0,2.0,26.0,-25.0,40.0,50.0,10.0,1
51.0,5.0,78.0,0.0,52.0,20.0,27.0,26.0,0.0,1
44.0,0.0,81.0,-1.0,44.0,3.0,37.0,37.0,0.0,1
56.0,1.0,81.0,0.0,-6.0,5.0,25.0,88.0,64.0,4
37.0,0.0,106.0,0.0,30.0,2.0,69.0,75.0,6.0,1
37.0,0.0,81.0,1.0,-2.0,3.0,44.0,84.0,40.0,1
37.0,0.0,81.0,0.0,12.0,7.0,45.0,68.0,24.0,1
40.0,-1.0,84.0,0.0,38.0,0.0,44.0,46.0,2.0,1
58.0,-2.0,87.0,0.0,56.0,0.0,30.0,30.0,0.0,1
56.0,4.0,98.0,6.0,42.0,1.0,42.0,57.0,14.0,4
78.0,2.0,83.0,3.0,-40.0,16.0,4.0,124.0,120.0,5
39.0,0.0,86.0,1.0,38.0,0.0,47.0,48.0,0.0,1
40.0,0.0,87.0,-1.0,38.0,-1.0,47.0,48.0,2.0,1
46.0,1.0,77.0,0.0,44.0,-22.0,31.0,33.0,2.0,1
44.0,0.0,84.0,0.0,44.0,17.0,41.0,41.0,0.0,1
46.0,0.0,81.0,-1.0,46.0,3.0,35.0,34.0,0.0,1
46.0,0.0,79.0,2.0,46.0,8.0,34.0,33.0,0.0,1
41.0,0.0,77.0,0.0,38.0,-8.0,37.0,39.0,2.0,1
43.0,0.0,97.0,0.0,42.0,-7.0,53.0,55.0,2.0,1
42.0,4.0,86.0,0.0,42.0,0.0,44.0,45.0,2.0,1
53.0,-2.0,87.0,0.0,54.0,7.0,34.0,33.0,0.0,1
37.0,0.0,80.0,0.0,28.0,-18.0,43.0,52.0,8.0,1
47.0,1.0,86.0,-2.0,46.0,0.0,39.0,39.0,0.0,1
84.0,3.0,88.0,0.0,6.0,0.0,4.0,83.0,80.0,5
44.0,0.0,75.0,-7.0,44.0,2.0,31.0,31.0,0.0,1
56.0,0.0,80.0,0.0,8.0,31.0,24.0,72.0,48.0,4
44.0,-2.0,77.0,0.0,42.0,-17.0,33.0,35.0,2.0,1
38.0,3.0,75.0,0.0,38.0,26.0,37.0,36.0,0.0,1
37.0,0.0,106.0,-7.0,24.0,0.0,69.0,82.0,14.0,1
85.0,1.0,88.0,0.0,-2.0,-7.0,3.0,91.0,88.0,5
43.0,0.0,85.0,1.0,44.0,9.0,42.0,41.0,0.0,1
37.0,0.0,81.0,0.0,28.0,4.0,44.0,52.0,8.0,1
43.0,0.0,81.0,0.0,44.0,6.0,37.0,37.0,0.0,1
37.0,0.0,77.0,3.0,36.0,3.0,41.0,41.0,0.0,1
107.0,-1.0,108.0,0.0,72.0,13.0,1.0,36.0,34.0,5
37.0,0.0,77.0,1.0,36.0,17.0,40.0,41.0,0.0,1
55.0,4.0,77.0,0.0,54.0,0.0,22.0,23.0,2.0,1
37.0,0.0,95.0,0.0,18.0,-3.0,58.0,77.0,18.0,1
39.0,-3.0,79.0,0.0,38.0,0.0,40.0,40.0,0.0,1
79.0,4.0,83.0,0.0,-28.0,0.0,4.0,112.0,108.0,5
46.0,0.0,109.0,1.0,46.0,0.0,63.0,63.0,0.0,1
37.0,0.0,96.0,-6.0,20.0,0.0,59.0,75.0,16.0,1
37.0,0.0,78.0,0.0,8.0,1.0,41.0,70.0,30.0,1
45.0,0.0,79.0,0.0,44.0,-22.0,33.0,35.0,2.0,1
56.0,0.0,95.0,0.0,46.0,11.0,40.0,49.0,10.0,4
56.0,0.0,78.0,0.0,42.0,-9.0,22.0,37.0,14.0,4
56.0,0.0,81.0,0.0,-6.0,-14.0,25.0,89.0,64.0,4
53.0,-1.0,81.0,0.0,54.0,5.0,27.0,26.0,0.0,1
37.0,0.0,100.0,-1.0,30.0,14.0,64.0,69.0,6.0,1
55.0,-1.0,78.0,-5.0,8.0,-13.0,23.0,70.0,48.0,4
56.0,0.0,77.0,0.0,-20.0,-25.0,21.0,97.0,76.0,4
59.0,0.0,108.0,0.0,60.0,27.0,49.0,48.0,0.0,1
38.0,-5.0,81.0,0.0,38.0,0.0,42.0,42.0,0.0,1
85.0,1.0,88.0,0.0,6.0,6.0,3.0,83.0,80.0,5
56.0,0.0,78.0,3.0,24.0,-3.0,22.0,55.0,32.0,4
41.0,0.0,81.0,1.0,42.0,4.0,39.0,39.0,0.0,1
37.0,-1.0,97.0,0.0,38.0,17.0,60.0,59.0,0.0,1
37.0,0.0,78.0,0.0,0.0,-23.0,42.0,78.0,36.0,1
55.0,0.0,76.0,-1.0,-22.0,-4.0,21.0,99.0,78.0,4
86.0,2.0,89.0,0.0,8.0,3.0,3.0,81.0,78.0,5
42.0,0.0,100.0,7.0,42.0,0.0,58.0,59.0,0.0,1
37.0,0.0,106.0,0.0,26.0,-30.0,69.0,80.0,12.0,1
56.0,4.0,80.0,0.0,-4.0,0.0,24.0,85.0,62.0,4
48.0,-2.0,82.0,0.0,46.0,0.0,34.0,35.0,2.0,1
37.0,0.0,80.0,0.0,8.0,22.0,43.0,72.0,30.0,1
53.0,-3.0,85.0,-7.0,54.0,0.0,32.0,31.0,0.0,1
49.0,0.0,86.0,0.0,46.0,-3.0,38.0,40.0,2.0,1
83.0,0.0,87.0,0.0,-40.0,6.0,4.0,128.0,124.0,5
46.0,0.0,76.0,-7.0,46.0,0.0,29.0,29.0,0.0,1
56.0,0.0,97.0,4.0,50.0,0.0,41.0,48.0,6.0,4
49.0,2.0,80.0,0.0,50.0,0.0,31.0,31.0,0.0,1
45.0,1.0,76.0,0.0,44.0,-1.0,30.0,32.0,2.0,1
42.0,0.0,97.0,3.0,42.0,0.0,55.0,55.0,0.0,1
55.0,-1.0,79.0,-6.0,18.0,-14.0,23.0,61.0,38.0,4
64.0,1.0,113.0,2.0,62.0,0.0,49.0,51.0,2.0,1
57.0,-1.0,92.0,8.0,56.0,0.0,34.0,35.0,0.0,1
37.0,0.0,81.0,0.0,36.0,-1.0,43.0,44.0,2.0,1
56.0,0.0,89.0,0.0,56.0,12.0,33.0,32.0,0.0,1
44.0,0.0,86.0,6.0,44.0,0.0,42.0,42.0,0.0,1
56.0,0.0,81.0,0.0,-4.0,12.0,25.0,86.0,62.0,4
49.0,0.0,79.0,6.0,50.0,0.0,30.0,30.0,0.0,1
51.0,0.0,86.0,0.0,52.0,1.0,35.0,34.0,0.0,1
37.0,0.0,104.0,2.0,18.0,0.0,67.0,86.0,18.0,1
37.0,0.0,77.0,0.0,-22.0,2.0,40.0,101.0,60.0,1
38.0,0.0,90.0,0.0,8.0,8.0,52.0,82.0,30.0,1
37.0,0.0,77.0,3.0,30.0,12.0,41.0,46.0,6.0,1
55.0,0.0,80.0,4.0,20.0,0.0,25.0,59.0,34.0,4
37.0,4.0,100.0,-3.0,28.0,0.0,62.0,71.0,8.0,1
39.0,-1.0,76.0,-3.0,38.0,-5.0,37.0,37.0,0.0,1
84.0,2.0,86.0,-3.0,-4.0,0.0,3.0,92.0,88.0,5
103.0,3.0,104.0,0.0,70.0,0.0,1.0,34.0,34.0,5
37.0,0.0,95.0,-6.0,16.0,-11.0,58.0,80.0,22.0,1
53.0,0.0,103.0,0.0,54.0,15.0,50.0,49.0,0.0,1
55.0,0.0,78.0,0.0,18.0,23.0,23.0,60.0,38.0,4
37.0,0.0,81.0,-8.0,34.0,0.0,43.0,47.0,4.0,1
39.0,0.0,76.0,-6.0,38.0,0.0,37.0,37.0,0.0,1
55.0,1.0,77.0,0.0,-22.0,0.0,21.0,100.0,78.0,4
46.0,0.0,83.0,0.0,44.0,-15.0,37.0,39.0,2.0,1
55.0,0.0,77.0,0.0,44.0,13.0,22.0,34.0,12.0,4
55.0,0.0,92.0,5.0,-4.0,2.0,36.0,97.0,60.0,4
56.0,-2.0,98.0,0.0,52.0,0.0,42.0,46.0,4.0,4
56.0,-1.0,97.0,-4.0,46.0,-12.0,41.0,51.0,10.0,4
41.0,-2.0,80.0,0.0,38.0,-16.0,39.0,41.0,2.0,1
37.0,-1.0,76.0,0.0,38.0,4.0,39.0,37.0,0.0,1
43.0,0.0,86.0,0.0,44.0,13.0,43.0,42.0,0.0,1
56.0,0.0,76.0,0.0,-2.0,24.0,20.0,79.0,58.0,4
56.0,-1.0,96.0,0.0,52.0,5.0,40.0,44.0,4.0,4
37.0,0.0,104.0,0.0,20.0,21.0,67.0,84.0,16.0,1
37.0,0.0,92.0,2.0,6.0,0.0,54.0,86.0,32.0,1
37.0,0.0,79.0,0.0,16.0,27.0,42.0,64.0,22.0,1
53.0,0.0,78.0,0.0,54.0,5.0,25.0,24.0,0.0,1
82.0,0.0,86.0,0.0,-40.0,7.0,5.0,128.0,124.0,5
40.0,0.0,79.0,3.0,38.0,0.0,39.0,41.0,2.0,1
45.0,-2.0,79.0,0.0,44.0,-10.0,33.0,35.0,2.0,1
54.0,0.0,108.0,8.0,54.0,0.0,54.0,54.0,0.0,1
37.0,-1.0,75.0,-3.0,20.0,-7.0,38.0,54.0,16.0,1
43.0,0.0,79.0,0.0,42.0,-24.0,35.0,37.0,2.0,1
43.0,0.0,80.0,-4.0,42.0,-10.0,37.0,39.0,2.0,1
42.0,-3.0,106.0,0.0,42.0,0.0,63.0,64.0,2.0,1
37.0,0.0,77.0,0.0,-22.0,14.0,41.0,101.0,60.0,1
55.0,0.0,74.0,-17.0,0.0,0.0,19.0,74.0,54.0,4
49.0,0.0,77.0,0.0,46.0,0.0,28.0,30.0,2.0,1
49.0,0.0,95.0,1.0,50.0,13.0,46.0,46.0,0.0,1
56.0,0.0,97.0,0.0,46.0,17.0,41.0,50.0,10.0,4
52.0,4.0,86.0,0.0,52.0,0.0,34.0,35.0,0.0,1
55.0,-5.0,85.0,0.0,56.0,28.0,30.0,28.0,0.0,1
55.0,0.0,77.0,0.0,-30.0,-20.0,22.0,108.0,86.0,4
44.0,0.0,83.0,0.0,42.0,-17.0,39.0,41.0,2.0,1
44.0,0.0,85.0,5.0,44.0,10.0,41.0,41.0,0.0,1
44.0,2.0,86.0,0.0,44.0,23.0,43.0,42.0,0.0,1
81.0,4.0,86.0,1.0,-40.0,5.0,4.0,127.0,122.0,5
55.0,0.0,97.0,0.0,50.0,9.0,42.0,48.0,6.0,4
41.0,2.0,86.0,0.0,38.0,-4.0,45.0,47.0,2.0,1
37.0,0.0,106.0,0.0,16.0,-29.0,69.0,90.0,22.0,1
56.0,0.0,95.0,-2.0,42.0,-3.0,40.0,54.0,14.0,4
83.0,0.0,86.0,-3.0,-4.0,8.0,3.0,92.0,88.0,5
45.0,-2.0,93.0,0.0,46.0,17.0,48.0,47.0,0.0,1
55.0,0.0,83.0,-1.0,54.0,0.0,28.0,28.0,0.0,1
56.0,0.0,82.0,7.0,-12.0,-9.0,26.0,95.0,68.0,4
44.0,0.0,79.0,-5.0,44.0,5.0,35.0,35.0,0.0,1
37.0,0.0,108.0,3.0,34.0,-1.0,71.0,75.0,4.0,1
56.0,0.0,92.0,0.0,0.0,5.0,36.0,92.0,56.0,4
82.0,0.0,86.0,-2.0,-40.0,5.0,4.0,128.0,124.0,5
37.0,0.0,77.0,-7.0,-10.0,4.0,40.0,87.0,46.0,1
37.0,0.0,81.0,-3.0,-4.0,0.0,45.0,86.0,42.0,1
37.0,0.0,79.0,6.0,8.0,0.0,42.0,71.0,30.0,1
55.0,0.0,80.0,-7.0,-10.0,0.0,25.0,90.0,66.0,4
37.0,0.0,79.0,0.0,2.0,27.0,42.0,76.0,34.0,1
102.0,4.0,104.0,4.0,70.0,-20.0,1.0,34.0,32.0,5
39.0,1.0,97.0,0.0,38.0,0.0,58.0,58.0,0.0,1
84.0,-4.0,88.0,0.0,6.0,0.0,4.0,83.0,80.0,5
51.0,0.0,81.0,0.0,50.0,-21.0,30.0,32.0,2.0,1
51.0,0.0,88.0,0.0,52.0,27.0,37.0,37.0,0.0,1
45.0,2.0,87.0,6.0,44.0,0.0,42.0,43.0,2.0,1
44.0,4.0,77.0,0.0,44.0,12.0,33.0,33.0,0.0,1
77.0,0.0,81.0,0.0,-40.0,15.0,4.0,123.0,118.0,5
56.0,0.0,81.0,-3.0,-10.0,31.0,25.0,92.0,66.0,4
44.0,0.0,86.0,1.0,44.0,12.0,42.0,42.0,0.0,1
37.0,0.0,106.0,0.0,30.0,-4.0,69.0,75.0,6.0,1
41.0,0.0,77.0,0.0,42.0,3.0,36.0,36.0,0.0,1
41.0,0.0,87.0,0.0,42.0,25.0,46.0,46.0,0.0,1
46.0,1.0,86.0,0.0,46.0,1.0,40.0,39.0,0.0,1
56.0,0.0,88.0,0.0,56.0,4.0,31.0,31.0,0.0,1
49.0,0.0,80.0,0.0,50.0,28.0,31.0,31.0,0.0,1
50.0,0.0,81.0,2.0,50.0,0.0,32.0,32.0,0.0,1
80.0,0.0,84.0,0.0,-32.0,8.0,4.0,117.0,114.0,5
59.0,-1.0,84.0,0.0,60.0,11.0,25.0,24.0,0.0,1
37.0,0.0,77.0,0.0,2.0,-12.0,40.0,74.0,34.0,1
45.0,0.0,80.0,0.0,46.0,20.0,35.0,34.0,0.0,1
55.0,0.0,82.0,1.0,-10.0,17.0,26.0,92.0,66.0,4
37.0,0.0,90.0,-2.0,24.0,-4.0,52.0,66.0,14.0,1
46.0,4.0,88.0,0.0,46.0,0.0,42.0,42.0,0.0,1
51.0,0.0,78.0,0.0,52.0,3.0,27.0,26.0,0.0,1
41.0,-2.0,77.0,0.0,38.0,-19.0,36.0,38.0,2.0,1
42.0,-5.0,81.0,0.0,42.0,0.0,39.0,40.0,2.0,1
37.0,0.0,79.0,0.0,30.0,9.0,43.0,48.0,6.0,1
45.0,0.0,79.0,0.0,44.0,-11.0,33.0,35.0,2.0,1
41.0,0.0,87.0,-3.0,42.0,30.0,46.0,46.0,0.0,1
49.0,-1.0,78.0,0.0,50.0,3.0,29.0,29.0,0.0,1
48.0,5.0,77.0,0.0,46.0,0.0,29.0,30.0,2.0,1
37.0,0.0,79.0,0.0,10.0,-12.0,43.0,69.0,26.0,1
44.0,0.0,78.0,0.0,44.0,7.0,34.0,34.0,0.0,1
37.0,3.0,79.0,0.0,34.0,31.0,41.0,45.0,4.0,1
37.0,-1.0,100.0,-6.0,30.0,-11.0,64.0,69.0,6.0,1
37.0,0.0,76.0,0.0,34.0,0.0,39.0,42.0,4.0,1
56.0,0.0,81.0,0.0,-6.0,-8.0,25.0,88.0,64.0,4
56.0,0.0,97.0,0.0,52.0,-2.0,41.0,45.0,4.0,4
56.0,0.0,96.0,3.0,44.0,21.0,40.0,52.0,12.0,4
58.0,0.0,86.0,-3.0,56.0,0.0,29.0,30.0,0.0,1
42.0,5.0,96.0,0.0,42.0,0.0,54.0,55.0,2.0,1
53.0,0.0,91.0,0.0,52.0,-26.0,38.0,39.0,2.0,1
37.0,0.0,76.0,-3.0,28.0,-6.0,39.0,47.0,8.0,1
37.0,-1.0,75.0,0.0,18.0,0.0,38.0,57.0,18.0,1
57.0,0.0,90.0,2.0,56.0,0.0,34.0,33.0,0.0,1
105.0,8.0,106.0,3.0,70.0,-26.0,1.0,36.0,34.0,5
56.0,2.0,86.0,0.0,56.0,4.0,30.0,30.0,0.0,1
43.0,-1.0,76.0,0.0,44.0,25.0,32.0,32.0,0.0,1
56.0,0.0,76.0,0.0,-6.0,6.0,20.0,84.0,64.0,4
46.0,0.0,77.0,0.0,46.0,4.0,31.0,30.0,0.0,1
37.0,0.0,83.0,0.0,-2.0,-10.0,47.0,86.0,40.0,1
56.0,5.0,86.0,0.0,56.0,2.0,29.0,29.0,0.0,1
46.0,2.0,76.0,0.0,46.0,11.0,30.0,30.0,0.0,1
53.0,0.0,82.0,0.0,52.0,-15.0,29.0,30.0,2.0,1
37.0,0.0,96.0,0.0,16.0,-30.0,59.0,81.0,22.0,1
37.0,0.0,76.0,0.0,34.0,-27.0,40.0,43.0,2.0,1
45.0,4.0,86.0,0.0,44.0,-6.0,41.0,42.0,2.0,1
53.0,-1.0,83.0,0.0,54.0,6.0,30.0,29.0,0.0,1
78.0,1.0,81.0,0.0,-40.0,222.0,4.0,123.0,120.0,5
59.0,0.0,86.0,0.0,60.0,12.0,28.0,27.0,0.0,1
37.0,0.0,76.0,-6.0,28.0,7.0,39.0,47.0,8.0,1
51.0,0.0,81.0,-2.0,50.0,-14.0,30.0,32.0,2.0,1
55.0,0.0,95.0,-7.0,38.0,1.0,39.0,56.0,16.0,4
41.0,0.0,79.0,4.0,38.0,-6.0,39.0,41.0,2.0,1
55.0,-3.0,98.0,0.0,52.0,0.0,42.0,46.0,4.0,4
56.0,1.0,92.0,0.0,56.0,9.0,36.0,35.0,0.0,1
45.0,0.0,93.0,0.0,44.0,-7.0,48.0,50.0,2.0,1
51.0,-1.0,84.0,0.0,50.0,-5.0,34.0,35.0,2.0,1
44.0,2.0,81.0,0.0,42.0,-16.0,37.0,39.0,2.0,1
56.0,0.0,79.0,8.0,-22.0,0.0,23.0,102.0,80.0,4
56.0,0.0,96.0,0.0,54.0,8.0,40.0,42.0,2.0,1
55.0,0.0,79.0,8.0,18.0,0.0,23.0,61.0,38.0,4
40.0,-2.0,77.0,0.0,38.0,0.0,37.0,39.0,2.0,1
39.0,1.0,81.0,-3.0,38.0,0.0,41.0,42.0,0.0,1
55.0,1.0,80.0,0.0,54.0,0.0,25.0,26.0,2.0,1
39.0,0.0,88.0,0.0,38.0,0.0,49.0,50.0,0.0,1
56.0,0.0,77.0,0.0,-6.0,-3.0,21.0,85.0,64.0,4
83.0,0.0,86.0,1.0,-2.0,0.0,4.0,89.0,86.0,5
52.0,1.0,80.0,3.0,52.0,0.0,28.0,28.0,0.0,1
55.0,-1.0,108.0,8.0,56.0,28.0,53.0,51.0,0.0,1
53.0,-2.0,80.0,0.0,52.0,-16.0,27.0,28.0,2.0,1
55.0,-2.0,83.0,0.0,54.0,0.0,28.0,29.0,0.0,1
44.0,-1.0,85.0,0.0,44.0,0.0,41.0,41.0,0.0,1
43.0,-2.0,86.0,0.0,44.0,14.0,42.0,42.0,0.0,1
42.0,4.0,108.0,0.0,42.0,0.0,66.0,67.0,2.0,1
56.0,2.0,82.0,0.0,54.0,-12.0,26.0,28.0,2.0,1
49.0,0.0,95.0,-2.0,50.0,0.0,46.0,46.0,0.0,1
37.0,0.0,75.0,0.0,34.0,15.0,38.0,41.0,4.0,1
37.0,0.0,83.0,-4.0,16.0,0.0,46.0,67.0,22.0,1
50.0,-2.0,86.0,4.0,50.0,0.0,36.0,37.0,0.0,1
45.0,-1.0,79.0,0.0,44.0,0.0,34.0,35.0,0.0,1
51.0,0.0,83.0,0.0,52.0,20.0,32.0,31.0,0.0,1
41.0,0.0,78.0,-1.0,38.0,-3.0,37.0,39.0,2.0,1
37.0,0.0,109.0,6.0,34.0,0.0,72.0,75.0,4.0,1
37.0,0.0,76.0,0.0,26.0,13.0,40.0,50.0,10.0,1
56.0,0.0,91.0,0.0,-2.0,5.0,35.0,93.0,58.0,4
56.0,0.0,77.0,0.0,-22.0,1.0,21.0,100.0,80.0,4
37.0,0.0,103.0,0.0,18.0,-7.0,66.0,85.0,20.0,1
48.0,-1.0,88.0,0.0,46.0,0.0,39.0,41.0,2.0,1
41.0,-1.0,80.0,0.0,42.0,0.0,39.0,39.0,0.0,1
47.0,-2.0,81.0,0.0,46.0,0.0,35.0,35.0,0.0,1
55.0,0.0,78.0,-7.0,8.0,0.0,23.0,70.0,48.0,4
56.0,0.0,86.0,-1.0,56.0,0.0,30.0,30.0,0.0,1
41.0,1.0,89.0,0.0,38.0,0.0,48.0,50.0,2.0,1
51.0,-4.0,83.0,-4.0,52.0,1.0,32.0,32.0,0.0,1
49.0,-1.0,106.0,0.0,50.0,0.0,57.0,57.0,0.0,1
51.0,1.0,86.0,-5.0,52.0,6.0,35.0,35.0,0.0,1
83.0,0.0,87.0,7.0,-4.0,1.0,4.0,92.0,88.0,5
46.0,3.0,83.0,0.0,46.0,6.0,37.0,36.0,0.0,1
44.0,0.0,75.0,-7.0,44.0,12.0,31.0,31.0,0.0,1
37.0,0.0,78.0,0.0,18.0,-24.0,42.0,60.0,18.0,1
55.0,0.0,77.0,0.0,26.0,15.0,21.0,51.0,30.0,4
56.0,0.0,91.0,0.0,2.0,25.0,35.0,88.0,54.0,4
43.0,0.0,83.0,-5.0,42.0,0.0,40.0,41.0,2.0,1
49.0,0.0,81.0,0.0,46.0,-14.0,32.0,34.0,2.0,1
42.0,-2.0,89.0,0.0,42.0,0.0,47.0,48.0,0.0,1
37.0,0.0,79.0,-6.0,34.0,0.0,42.0,46.0,4.0,1
53.0,0.0,102.0,0.0,54.0,0.0,49.0,48.0,0.0,1
56.0,0.0,97.0,0.0,44.0,21.0,41.0,53.0,12.0,4
44.0,0.0,75.0,-6.0,44.0,0.0,31.0,31.0,0.0,1
65.0,4.0,113.0,0.0,64.0,0.0,48.0,48.0,0.0,1
46.0,2.0,86.0,0.0,46.0,2.0,40.0,39.0,0.0,1
46.0,0.0,88.0,-1.0,46.0,0.0,43.0,42.0,0.0,1
37.0,0.0,77.0,6.0,34.0,-29.0,40.0,44.0,4.0,1
37.0,0.0,81.0,-7.0,-2.0,0.0,44.0,84.0,40.0,1
50.0,5.0,85.0,0.0,50.0,0.0,35.0,36.0,0.0,1
55.0,0.0,92.0,-4.0,44.0,0.0,37.0,48.0,12.0,4
53.0,-1.0,77.0,3.0,52.0,-16.0,25.0,26.0,2.0,1
37.0,0.0,80.0,0.0,20.0,-5.0,43.0,59.0,16.0,1
44.0,1.0,79.0,0.0,44.0,2.0,35.0,35.0,0.0,1
37.0,0.0,83.0,0.0,2.0,0.0,46.0,81.0,34.0,1
50.0,4.0,81.0,-4.0,50.0,0.0,31.0,32.0,0.0,1
37.0,0.0,83.0,0.0,30.0,-10.0,47.0,52.0,6.0,1
